"k","p","true_R2","true_tau2_null","vi_mean","vi_sd","R2_apparent","tau2_null_est","tau2_full_est","I2","R2_cv_w","tau2_cv_w","cv_failures_w","tau2_truncated_w","R2_cv_uw","tau2_cv_uw","cv_failures_uw","tau2_truncated_uw","Delta_CV","optimism_w","optimism_uw","weight_cv","rep","condition","bias_w","bias_uw","abs_bias_w","abs_bias_uw"
60,2,0.25,0.01,0.02,0.02,0.714836471286461,0.0311715944578962,0.00888900187124106,87.0490774932434,0.795973584922589,0.00635982866949145,0,FALSE,0.870236580894966,0.00404493267581215,0,FALSE,-0.0742629959723766,-0.081137113636128,-0.155400109608505,0.322244077640415,22,10,0.545973584922589,0.620236580894966,0.545973584922589,0.620236580894966
60,2,0.25,0.01,0.02,0.02,0.853500483864893,0.0334723221686844,0.00490367900163069,90.7540822617795,0.79116638979995,0.00699014588026554,0,FALSE,0.788317838209518,0.0070854935168146,0,FALSE,0.00284855159043207,0.0623340940649427,0.0651826456553748,0.317094644703686,23,10,0.54116638979995,0.538317838209518,0.54116638979995,0.538317838209518
60,2,0.25,0.01,0.02,0.02,0.98680318579916,0.500849255528646,0.00660961456784032,98.8752755227205,0.995237037010498,0.00238552646740264,0,FALSE,0.995583467049717,0.00221201724016677,0,FALSE,-0.000346430039219636,-0.00843385121133733,-0.00878028125055696,0.0268301307642581,24,10,0.745237037010498,0.745583467049717,0.745237037010498,0.745583467049717
60,2,0.25,0.01,0.02,0.02,0.966875568954633,0.182035085706646,0.00602980864432734,97.8423486039678,0.968518684069227,0.00573070404361627,0,FALSE,0.971904949264981,0.00511428496848167,0,FALSE,-0.00338626519575447,-0.00164311511459436,-0.00502938031034883,0.0837529612368356,25,10,0.718518684069227,0.721904949264981,0.718518684069227,0.721904949264981
60,2,0.25,0.01,0.02,0.02,0.942382449832869,0.144954812908012,0.00835194120469451,96.6020935020952,0.886831859579351,0.0164042666218228,0,FALSE,0.875580604270022,0.0180351902301669,0,FALSE,0.011251255309329,0.0555505902535179,0.066801845562847,0.102070515588343,26,10,0.636831859579351,0.625580604270022,0.636831859579351,0.625580604270022
60,2,0.25,0.01,0.02,0.02,0.370749900195921,0.0109108262800526,0.00686563852566808,71.0523623987273,0.421786345169977,0.00630878874060469,0,FALSE,0.783079745159294,0.00236677921719169,0,FALSE,-0.361293399989316,-0.0510364449740563,-0.412329844963373,0.586006942560168,27,10,0.171786345169977,0.533079745159294,0.171786345169977,0.533079745159294
60,2,0.25,0.01,0.02,0.02,0.915840430475744,0.102352361754125,0.00861393070501808,96.0197883954187,0.921028219955382,0.00808294819949392,0,FALSE,0.9234441585388,0.00783567117962821,0,FALSE,-0.0024159385834176,-0.00518778947963816,-0.00760372806305576,0.134532815691989,28,10,0.671028219955382,0.6734441585388,0.671028219955382,0.6734441585388
60,2,0.25,0.01,0.02,0.02,0.392354572848255,0.0147347451230579,0.00895350049427264,72.8858311150621,0.414029116166975,0.00863413162281262,0,FALSE,0.608272381998488,0.00577200660891488,0,FALSE,-0.194243265831513,-0.0216745433187201,-0.215917809150234,0.420500205920181,29,10,0.164029116166975,0.358272381998488,0.164029116166975,0.358272381998488
60,2,0.25,0.01,0.02,0.02,0.573722845131722,0.00812545955219735,0.00346369777990796,64.7041934274572,0.00955551361728524,0.00804781661279963,0,FALSE,0,0.0133680180681949,0,FALSE,0.00955551361728524,0.564167331514437,0.573722845131722,0.706357455848137,30,10,-0.240444486382715,-0.25,0.240444486382715,0.25
60,2,0.25,0.01,0.02,0.02,0.888996630204806,0.112568183474727,0.0124954476974183,96.3809845509205,0.878407485770028,0.0136874484509929,0,FALSE,0.871158876297827,0.0145034112519963,0,FALSE,0.00724860947220163,0.0105891444347783,0.0178377539069799,0.127765063871016,31,10,0.628407485770028,0.621158876297827,0.628407485770028,0.621158876297827
60,2,0.25,0.01,0.02,0.02,0.954958340709487,0.138740084228676,0.00624908360376512,97.2024102130534,0.932796812476162,0.00932377589749277,0,FALSE,0.924391711312649,0.0104899003408691,0,FALSE,0.00840510116351323,0.0221615282333247,0.030566629396838,0.11613898281912,32,10,0.682796812476162,0.674391711312649,0.682796812476162,0.674391711312649
60,2,0.25,0.01,0.02,0.02,0.33793358859479,0.0202471532288592,0.0134049600794022,84.8901203748225,0.315509558333051,0.0138589828561202,0,FALSE,0.327408284407861,0.0136180675260553,0,FALSE,-0.0118987260748104,0.0224240302617389,0.0105253041869285,0.441651719360705,33,10,0.0655095583330509,0.0774082844078613,0.0655095583330509,0.0774082844078613
60,2,0.25,0.01,0.02,0.02,0.898193568496437,0.073854559143457,0.00751886911666424,95.4529469859595,0.923886225840422,0.00562134923530026,0,FALSE,0.938717043836754,0.00452602571044434,0,FALSE,-0.0148308179963316,-0.0256926573439858,-0.0405234753403174,0.17982910953217,34,10,0.673886225840422,0.688717043836754,0.673886225840422,0.688717043836754
60,2,0.25,0.01,0.02,0.02,0.933548690751,0.0818519852034868,0.00543917158140143,94.3438125136165,0.873907378002555,0.0103209314300037,0,FALSE,0.870122331083258,0.0106307450344365,0,FALSE,0.00378504691929649,0.0596413127484455,0.063426359667742,0.153345678762315,35,10,0.623907378002555,0.620122331083258,0.623907378002555,0.620122331083258
60,2,0.25,0.01,0.02,0.02,0.945766422330606,0.174371494447425,0.00945678998744268,97.709512327074,0.957320991066735,0.00744200256922843,0,FALSE,0.956514623403014,0.00758261010382556,0,FALSE,0.000806367663721108,-0.0115545687361286,-0.0107482010724075,0.0842385385503386,36,10,0.707320991066735,0.706514623403014,0.707320991066735,0.706514623403014
60,2,0.25,0.01,0.02,0.02,0.907459244729132,0.0971476315009293,0.00899011519187195,96.1074542365501,0.930135480305203,0.00678717261429953,0,FALSE,0.929999073649337,0.00680042419783788,0,FALSE,0.000136406655866228,-0.0226762355760712,-0.022539828920205,0.135245557448899,37,10,0.680135480305203,0.679999073649337,0.680135480305203,0.679999073649337
60,2,0.25,0.01,0.02,0.02,0.945101009365742,0.196677785662223,0.010797411913037,98.1263926182293,0.952374472248144,0.00936688333922972,0,FALSE,0.951162767528629,0.00960519874034043,0,FALSE,0.00121170471951515,-0.00727346288240216,-0.00606175816288701,0.075325201571723,38,10,0.702374472248144,0.701162767528629,0.702374472248144,0.701162767528629
60,2,0.25,0.01,0.02,0.02,0.677098638209481,0.0224510167723969,0.00724946388938872,84.5981974079952,0.601456883138493,0.00894769820118101,0,FALSE,0.627650649730505,0.0083596215080915,0,FALSE,-0.026193766592012,0.0756417550709878,0.0494479884789758,0.356493905340131,39,10,0.351456883138493,0.377650649730505,0.351456883138493,0.377650649730505
60,2,0.25,0.01,0.02,0.02,0.968584537543176,0.268544375884757,0.00843644575859884,98.7616207423812,0.939884647685618,0.0161436397683579,0,FALSE,0.939886149035074,0.0161432365894055,0,FALSE,-1.50134945531288e-06,0.0286998898575577,0.0286983885081024,0.0585093096510535,40,10,0.689884647685618,0.689886149035074,0.689884647685618,0.689886149035074
60,2,0.25,0.01,0.02,0.02,0.907606579008932,0.100081708190129,0.00924689139831579,96.4248554476546,0.910663924317306,0.00894090705732661,0,FALSE,0.91554022973697,0.00845287808126984,0,FALSE,-0.00487630541966411,-0.00305734530837432,-0.00793365072803842,0.127883960710563,41,10,0.660663924317306,0.66554022973697,0.660663924317306,0.66554022973697
60,2,0.25,0.01,0.02,0.02,0.823650193703552,0.0212678376830354,0.0037505790557476,79.1164830610759,0.81312265700502,0.00397447699745417,0,FALSE,0.910251215789876,0.00190876257483068,0,FALSE,-0.097128558784856,0.0105275366985315,-0.0866010220863246,0.376820879430846,42,10,0.56312265700502,0.660251215789876,0.56312265700502,0.660251215789876
60,2,0.25,0.01,0.02,0.02,0.688599298298081,0.0191012249837397,0.00594813486330277,79.8921653488997,0.420111509095192,0.011076580530254,0,FALSE,0.39672868857621,0.0115232210457415,0,FALSE,0.023382820518982,0.268487789202889,0.291870609721871,0.418399616980882,43,10,0.170111509095192,0.14672868857621,0.170111509095192,0.14672868857621
60,2,0.25,0.01,0.02,0.02,0.820119871778984,0.0212163507283593,0.00381639988939931,85.1183162249748,0.826950308214847,0.00367148295434828,0,FALSE,0.778327649479124,0.00470307833543071,0,FALSE,0.0486226587357231,-0.00683043643586301,0.0417922222998601,0.399265867044112,44,10,0.576950308214847,0.528327649479124,0.576950308214847,0.528327649479124
60,2,0.25,0.01,0.02,0.02,0.920662672127131,0.0944083908507851,0.0074901094588787,95.0679768958667,0.90117550700349,0.00932986136044514,0,FALSE,0.894079388740634,0.00999979446692829,0,FALSE,0.0070961182628565,0.0194871651236406,0.0265832833864971,0.140782620642715,45,10,0.65117550700349,0.644079388740634,0.65117550700349,0.644079388740634
60,2,0.25,0.01,0.02,0.02,0.767182707124942,0.0415109503788811,0.00966446709188195,86.6968782472055,0.83969341426937,0.00665447872567204,0,FALSE,0.873336477541613,0.00525792319558441,0,FALSE,-0.0336430632722429,-0.0725107071444276,-0.106153770416671,0.227571601697392,46,10,0.58969341426937,0.623336477541613,0.58969341426937,0.623336477541613
60,2,0.25,0.01,0.02,0.02,0.934637956043921,0.210497038193813,0.0137585166630484,97.2693333700884,0.936920735300461,0.0132779983906965,0,FALSE,0.940361633565265,0.012553699497229,0,FALSE,-0.00344089826480432,-0.00228277925653997,-0.00572367752134428,0.0705542258301071,47,10,0.686920735300461,0.690361633565265,0.686920735300461,0.690361633565265
60,2,0.25,0.01,0.02,0.02,0.786387688001873,0.0321639182285659,0.00687060893572267,88.648006179955,0.479365808843837,0.0167456355513424,0,FALSE,0.372992137404571,0.0201670296211873,0,FALSE,0.106373671439266,0.307021879158035,0.413395550597301,0.332619319722646,48,10,0.229365808843837,0.122992137404571,0.229365808843837,0.122992137404571
60,2,0.25,0.01,0.02,0.02,0.753242881452133,0.0320664951132986,0.00791263593608681,90.6099524511432,0.771235641427098,0.00733567118627486,0,FALSE,0.834065469435677,0.00532093881346837,0,FALSE,-0.0628298280085791,-0.0179927599749644,-0.0808225879835435,0.30382913199089,49,10,0.521235641427098,0.584065469435677,0.521235641427098,0.584065469435677
60,2,0.25,0.01,0.02,0.02,0.890532521256855,0.07674571396617,0.00840115981221918,94.5497209541827,0.88070120962717,0.00915567084246325,0,FALSE,0.877934609064534,0.009367995577902,0,FALSE,0.00276660056263656,0.00983131162968487,0.0125979121923214,0.176464740789023,50,10,0.63070120962717,0.627934609064534,0.63070120962717,0.627934609064534
60,2,0.25,0.01,0.02,0.02,0.821549179159746,0.0428564842332973,0.00764777478975932,91.3352394960239,0.713822552004108,0.0122645592879612,0,FALSE,0.689158992116475,0.0133215527534225,0,FALSE,0.0246635598876328,0.107726627155638,0.13239018704327,0.263794645472543,51,10,0.463822552004108,0.439158992116475,0.463822552004108,0.439158992116475
60,2,0.25,0.01,0.02,0.02,0.918894563549115,0.218251889458072,0.0177014147507272,97.436568616545,0.939043302297886,0.0133039144486109,0,FALSE,0.942185207843154,0.0126181876268575,0,FALSE,-0.00314190554526772,-0.0201487387487705,-0.0232906442940383,0.0668018888396841,52,10,0.689043302297886,0.692185207843154,0.689043302297886,0.692185207843154
60,2,0.25,0.01,0.02,0.02,0.696622436671115,0.033580727012476,0.0101876391358574,83.7235048054542,0.770431204962962,0.00770908703672183,0,FALSE,0.818647504711171,0.0060899486373255,0,FALSE,-0.0482162997482094,-0.0738087682918465,-0.122025068040056,0.29482284620498,53,10,0.520431204962962,0.568647504711171,0.520431204962962,0.568647504711171
60,2,0.25,0.01,0.02,0.02,0.363510422637827,0.0219035835855594,0.0139414026590897,78.0402803088048,0.1640446372898,0.0183104181609195,0,FALSE,0.057307299920066,0.0206483483516975,0,FALSE,0.106737337369734,0.199465785348027,0.306203122717761,0.350071419068763,54,10,-0.0859553627101995,-0.192692700079934,0.0859553627101995,0.192692700079934
60,2,0.25,0.01,0.02,0.02,0.43612459166786,0.0261624897905616,0.0147523846136384,85.2384591970103,0.474035413584885,0.0137605431222824,0,FALSE,0.559964137841537,0.0115124337512018,0,FALSE,-0.0859287242566519,-0.0379108219170247,-0.123839546173677,0.353291602564656,55,10,0.224035413584885,0.309964137841537,0.224035413584885,0.309964137841537
60,2,0.25,0.01,0.02,0.02,0.872207250924115,0.0343328252998127,0.00438748612860517,87.2348457202162,0.733179620480025,0.00916069747648902,0,FALSE,0.697255325798602,0.0103940800098053,0,FALSE,0.035924294681423,0.13902763044409,0.174951925125513,0.283908008851953,56,10,0.483179620480025,0.447255325798602,0.483179620480025,0.447255325798602
60,2,0.25,0.01,0.02,0.02,0.907325060326034,0.10678420864216,0.00989622009404438,95.7497673717446,0.94155869476046,0.00624060853201922,0,FALSE,0.948732651359419,0.00547454325376621,0,FALSE,-0.0071739565989587,-0.0342336344344258,-0.0414075910333845,0.132773954468981,57,10,0.69155869476046,0.698732651359419,0.69155869476046,0.698732651359419
60,2,0.25,0.01,0.02,0.02,0.696303348983481,0.0263823590313186,0.00801223408372687,85.9643808757991,0.760560535354903,0.00631697792253366,0,FALSE,0.834386553096223,0.00436927341662968,0,FALSE,-0.0738260177413192,-0.0642571863714223,-0.138083204112742,0.373475604549393,58,10,0.510560535354903,0.584386553096223,0.510560535354903,0.584386553096223
60,2,0.25,0.01,0.02,0.02,0.98568841918269,0.273118477337133,0.00390875716111107,97.4653078080507,0.988408635293848,0.00316581587880373,0,FALSE,0.988875274714623,0.003038368030736,0,FALSE,-0.000466639420775627,-0.0027202161111578,-0.00318685553193343,0.0501249196793459,59,10,0.738408635293848,0.738875274714623,0.738408635293848,0.738875274714623
60,2,0.25,0.01,0.02,0.02,0.930985614061527,0.097075672664204,0.00669961793848421,95.5948928975534,0.886734274894529,0.0109953464544124,0,FALSE,0.879680144866184,0.0116801308719748,0,FALSE,0.00705413002834598,0.044251339166998,0.051305469195344,0.152211364018805,60,10,0.636734274894529,0.629680144866184,0.636734274894529,0.629680144866184
60,2,0.25,0.01,0.02,0.02,0.637263973370159,0.0274107644035757,0.00994287176663971,84.0460830516522,0.453787442313536,0.0149721037330182,0,FALSE,0.327901282758306,0.0184227395942575,0,FALSE,0.12588615955523,0.183476531056624,0.309362690611854,0.33222272193209,61,10,0.203787442313536,0.0779012827583057,0.203787442313536,0.0779012827583057
60,2,0.25,0.01,0.02,0.02,0.71318012937868,0.0400912432145142,0.0114989651918348,91.2573263967106,0.782429527641836,0.00872267072360788,0,FALSE,0.815495092221981,0.00739703113200006,0,FALSE,-0.0330655645801452,-0.0692493982631561,-0.102314962843301,0.274815288039393,62,10,0.532429527641836,0.565495092221981,0.532429527641836,0.565495092221981
60,2,0.25,0.01,0.02,0.02,0.654519116903399,0.0097034716767992,0.00335236396400344,69.1700588916613,0.332419079208543,0.00647785255687143,0,FALSE,0.0518298222161367,0.00920054246491138,0,FALSE,0.280589256992406,0.322100037694856,0.602689294687263,0.638047460531759,63,10,0.0824190792085432,-0.198170177783863,0.0824190792085432,0.198170177783863
60,2,0.25,0.01,0.02,0.02,0.973411513230534,0.385426350692194,0.0102479034259828,98.8887246075884,0.981461699209633,0.00714514962166525,0,FALSE,0.982720912517631,0.00665981563162077,0,FALSE,-0.00125921330799739,-0.00805018597909901,-0.0093093992870964,0.0464288703770658,64,10,0.731461699209633,0.732720912517631,0.731461699209633,0.732720912517631
60,2,0.25,0.01,0.02,0.02,0.92218577713968,0.0825409663487667,0.0064228611505691,92.3719212234455,0.931790892025191,0.00563004568602812,0,FALSE,0.935551168145411,0.00531966886132692,0,FALSE,-0.00376027612022056,-0.00960511488551075,-0.0133653910057313,0.160056780244959,65,10,0.681790892025191,0.685551168145411,0.681790892025191,0.685551168145411
60,2,0.25,0.01,0.02,0.02,0.936887854961256,0.0389165253351489,0.00245610539135586,83.0426505867499,1,0,0,TRUE,1,0,0,TRUE,0,-0.0631121450387436,-0.0631121450387436,0.261735963075847,66,10,0.75,0.75,0.75,0.75
60,2,0.25,0.01,0.02,0.02,0.781274514009229,0.0227087800052704,0.00496698894291027,79.9742007284921,0.203372800595021,0.0180904318175023,0,FALSE,0,0.0248560079140201,0,FALSE,0.203372800595021,0.577901713414208,0.781274514009229,0.385593138977501,67,10,-0.0466271994049786,-0.25,0.0466271994049786,0.25
60,2,0.25,0.01,0.02,0.02,0.841121671655727,0.0483697794444299,0.00768490970051221,91.8753322075435,0.881516119970079,0.00573103914476759,0,FALSE,0.899921626004037,0.00484076887734188,0,FALSE,-0.0184055060339586,-0.0403944483143519,-0.0587999543483105,0.24058462363271,68,10,0.631516119970079,0.649921626004037,0.631516119970079,0.649921626004037
60,2,0.25,0.01,0.02,0.02,0.984280322359192,0.295138809539056,0.00463948694524574,98.8047804186354,0.989955873058517,0.00296441166836837,0,FALSE,0.989671364505111,0.00304838118412453,0,FALSE,0.000284508553406781,-0.00567555069932513,-0.00539104214591835,0.0462371129779837,69,10,0.739955873058517,0.739671364505111,0.739955873058517,0.739671364505111
60,2,0.25,0.01,0.02,0.02,0.610692368684902,0.0123323283788394,0.00480106954976593,79.7624480449406,0.509061547127246,0.00605441421462617,0,FALSE,0.615819049574117,0.00473784563754661,0,FALSE,-0.106757502446871,0.101630821557656,-0.0051266808892152,0.550418938223826,70,10,0.259061547127246,0.365819049574117,0.259061547127246,0.365819049574117
60,2,0.25,0.01,0.02,0.02,0.787413505880211,0.0411198452609146,0.00874152374276608,90.0743288115014,0.734978089634077,0.0108976599449987,0,FALSE,0.722482821290431,0.0114114634457831,0,FALSE,0.0124952683436459,0.0524354162461339,0.0649306845897798,0.248817988263335,71,10,0.484978089634077,0.472482821290431,0.484978089634077,0.472482821290431
60,2,0.25,0.01,0.02,0.02,0.672174907990775,0.0316100031024265,0.0103625521754649,85.7395551283837,0.597996403944909,0.012707334918488,0,FALSE,0.64651428203802,0.0111736846414417,0,FALSE,-0.0485178780931107,0.0741785040458657,0.025660625952755,0.313555437363778,72,10,0.347996403944909,0.39651428203802,0.347996403944909,0.39651428203802
60,2,0.25,0.01,0.02,0.02,0.902721387016941,0.048638271553247,0.00473146359459326,92.400213926399,0.951253377581156,0.00237095145851133,0,FALSE,0.976912281726514,0.00112294671093066,0,FALSE,-0.0256589041453582,-0.0485319905642155,-0.0741908947095737,0.225923965485878,73,10,0.701253377581156,0.726912281726514,0.701253377581156,0.726912281726514
60,2,0.25,0.01,0.02,0.02,0.749463163084385,0.0482725566651803,0.0120940536567241,88.8180909627666,0.663894609314213,0.0162246665173522,0,FALSE,0.666658630477745,0.0160912401491119,0,FALSE,-0.00276402116353225,0.0855685537701725,0.0828045326066402,0.226362762021854,74,10,0.413894609314213,0.416658630477745,0.413894609314213,0.416658630477745
60,2,0.25,0.01,0.02,0.02,0.882382322349882,0.07275427618467,0.00855718900395615,93.7249469347503,0.911395248898034,0.00644637453294641,0,FALSE,0.934997482150176,0.00472921113634504,0,FALSE,-0.0236022332521424,-0.0290129265481512,-0.0526151598002936,0.168115975274094,75,10,0.661395248898034,0.684997482150176,0.661395248898034,0.684997482150176
60,2,0.25,0.01,0.02,0.02,0.851440012588771,0.060552450999296,0.0089956713581745,93.8323630119248,0.853554933984119,0.00886760768401532,0,FALSE,0.861764971234805,0.00837046980569077,0,FALSE,-0.00821003725068592,-0.00211492139534819,-0.0103249586460341,0.175383876512004,76,10,0.603554933984119,0.611764971234805,0.603554933984119,0.611764971234805
60,2,0.25,0.01,0.02,0.02,0.974318680521021,0.133595186503848,0.00343090066545913,96.6916939401722,0.981008794845948,0.00253713359448835,0,FALSE,0.987265380639693,0.00170128384849576,0,FALSE,-0.00625658579374422,-0.00669011432492783,-0.012946700118672,0.102799184649646,77,10,0.731008794845948,0.737265380639693,0.731008794845948,0.737265380639693
60,2,0.25,0.01,0.02,0.02,0.832417302230468,0.0480294088203011,0.0080488979023818,91.7425308381212,0.902419058424419,0.00468675493600349,0,FALSE,0.925883042890512,0.0035597936335283,0,FALSE,-0.0234639844660932,-0.0700017561939509,-0.0934657406600441,0.235431937793232,78,10,0.652419058424419,0.675883042890512,0.652419058424419,0.675883042890512
60,2,0.25,0.01,0.02,0.02,0.806002863306785,0.0397327555723149,0.00770804081396046,88.5360380574898,0.83739307394152,0.00646082124744706,0,FALSE,0.855576944292065,0.00573832597145021,0,FALSE,-0.0181838703505445,-0.0313902106347348,-0.0495740809852793,0.304610369510193,79,10,0.58739307394152,0.605576944292065,0.58739307394152,0.605576944292065
60,2,0.25,0.01,0.02,0.02,0.911686689426479,0.0939290377389018,0.00829518428170762,94.60627163884,0.966355044884666,0.00316023825875191,0,FALSE,0.976434949320619,0.00221344253458271,0,FALSE,-0.0100799044359535,-0.0546683554581865,-0.06474825989414,0.136873997049433,80,10,0.716355044884666,0.726434949320619,0.716355044884666,0.726434949320619
60,2,0.25,0.01,0.02,0.02,0.897793759225293,0.0780880777453765,0.007981088875678,92.2180319828314,0.914130459301914,0.00670538736999195,0,FALSE,0.918038656428605,0.00640020376891863,0,FALSE,-0.00390819712669122,-0.0163367000766207,-0.0202448972033119,0.161463926918954,81,10,0.664130459301914,0.668038656428605,0.664130459301914,0.668038656428605
60,2,0.25,0.01,0.02,0.02,0,0.00390297358330753,0.00505645517971668,45.1431300466816,0,0.00639633794427615,0,FALSE,0,0.00603660177270276,0,FALSE,0,0,0,0.872069813443712,82,10,-0.25,-0.25,0.25,0.25
60,2,0.25,0.01,0.02,0.02,0.9666153220877,0.241057859924467,0.00804763901180657,98.4017374602736,0.982160599928631,0.00430032760354047,0,FALSE,0.983402813782497,0.00400088219035911,0,FALSE,-0.00124221385386558,-0.0155452778409311,-0.0167874916947967,0.0652820504770154,83,10,0.732160599928631,0.733402813782497,0.732160599928631,0.733402813782497
60,2,0.25,0.01,0.02,0.02,0.828182626481881,0.0507280488379471,0.00871596011503496,92.1211586309614,0.891629529717557,0.00549742250907904,0,FALSE,0.898660545734814,0.00514075278517527,0,FALSE,-0.00703101601725653,-0.0634469032356768,-0.0704779192529333,0.194692392223938,84,10,0.641629529717557,0.648660545734814,0.641629529717557,0.648660545734814
60,2,0.25,0.01,0.02,0.02,0.667323449578907,0.0150189173780125,0.0049964416243766,80.2072446740763,0.467626481905565,0.00799567388250216,0,FALSE,0.437629129271074,0.00844620164327869,0,FALSE,0.0299973526344909,0.199696967673342,0.229694320307833,0.509726362339714,85,10,0.217626481905565,0.187629129271074,0.217626481905565,0.187629129271074
60,2,0.25,0.01,0.02,0.02,0.93227383118081,0.062148960068794,0.00420911096155627,91.5810611961837,0.913607714297826,0.00536919071435624,0,FALSE,0.923154171786471,0.00477588830909602,0,FALSE,-0.0095464574886448,0.0186661168829834,0.00911965939433856,0.18656588788447,86,10,0.663607714297826,0.673154171786471,0.663607714297826,0.673154171786471
60,2,0.25,0.01,0.02,0.02,0.943299764105553,0.170194236491959,0.00965005335696941,97.4242119152033,0.960157557213958,0.00678095412994502,0,FALSE,0.965816284153071,0.00581787141902618,0,FALSE,-0.00565872693911307,-0.0168577931084051,-0.0225165200475181,0.0877357408050138,87,10,0.710157557213958,0.715816284153071,0.710157557213958,0.715816284153071
60,2,0.25,0.01,0.02,0.02,0.752632073828676,0.0270550227792149,0.00669254487741234,85.96990706247,0.896450624367684,0.00280153071650578,0,FALSE,0.980231815484782,0.000534828682362948,0,FALSE,-0.0837811911170976,-0.143818550539009,-0.227599741656106,0.333507320878224,88,10,0.646450624367684,0.730231815484782,0.646450624367684,0.730231815484782
60,2,0.25,0.01,0.02,0.02,0.639304172231999,0.0205343708184665,0.00740666188006184,81.3209230969287,0.795553792401665,0.00419817423925338,0,FALSE,0.874728488756505,0.00257237166486361,0,FALSE,-0.0791746963548404,-0.156249620169666,-0.235424316524506,0.393091031999231,89,10,0.545553792401665,0.624728488756505,0.545553792401665,0.624728488756505
60,2,0.25,0.01,0.02,0.02,0.795752194153617,0.0720647154784056,0.0147190600154082,95.2255798120912,0.786535790855089,0.0153832374968509,0,FALSE,0.795117312385913,0.0147648125893602,0,FALSE,-0.00858152153082425,0.00921640329852869,0.000634881767704432,0.172932012770793,90,10,0.536535790855089,0.545117312385913,0.536535790855089,0.545117312385913
60,2,0.25,0.01,0.02,0.02,0.751940291243658,0.0283208664954712,0.00702526589459381,85.5450932868627,0.669430769130823,0.00936200705495656,0,FALSE,0.667913481868381,0.00940497794495145,0,FALSE,0.00151728726244138,0.0825095221128359,0.0840268093752773,0.344579778484486,91,10,0.419430769130823,0.417913481868381,0.419430769130823,0.417913481868381
60,2,0.25,0.01,0.02,0.02,0.930027586145157,0.0949225266645388,0.00664195831991848,96.267436897371,0.919114584725153,0.00767784798819895,0,FALSE,0.931418562960121,0.00650992328611034,0,FALSE,-0.0123039782349675,0.0109130014200038,-0.0013909768149637,0.154015930518988,92,10,0.669114584725153,0.681418562960121,0.669114584725153,0.681418562960121
60,2,0.25,0.01,0.02,0.02,0.56729157183528,0.0142840636610698,0.00618083473458633,79.5755615853541,0.612467268395232,0.0055355422089908,0,FALSE,0.771231719354383,0.00326774068437548,0,FALSE,-0.158764450959152,-0.0451756965599519,-0.203940147519104,0.498118733528368,93,10,0.362467268395232,0.521231719354383,0.362467268395232,0.521231719354383
60,2,0.25,0.01,0.02,0.02,0.943486228184991,0.0864390976694027,0.0048849994415839,93.7842456496628,0.896559832898874,0.00894127470699362,0,FALSE,0.890928233506531,0.00942806507690325,0,FALSE,0.00563159939234248,0.0469263952861174,0.0525579946784599,0.146510539396781,94,10,0.646559832898874,0.640928233506531,0.646559832898874,0.640928233506531
60,2,0.25,0.01,0.02,0.02,0.348474009567087,0.0168214727685429,0.0109596267060652,70.586979677618,0.0839725773150986,0.0154089303459326,0,FALSE,0,0.0200700021422938,0,FALSE,0.0839725773150986,0.264501432251988,0.348474009567087,0.407656855920222,95,10,-0.166027422684901,-0.25,0.166027422684901,0.25
60,2,0.25,0.01,0.02,0.02,0.876678735296464,0.106026594761942,0.0130753337582519,96.7560151303752,0.834625285305525,0.0175341178587828,0,FALSE,0.827652245890307,0.0182734454831192,0,FALSE,0.00697303941521776,0.0420534499909393,0.0490264894061571,0.11741163848114,96,10,0.584625285305525,0.577652245890307,0.584625285305525,0.577652245890307
60,2,0.25,0.01,0.02,0.02,0.598375601248267,0.0147183572953178,0.00591125139934521,77.8830861866006,0.659054754822331,0.00501815393666468,0,FALSE,0.864433573824662,0.00199531509769795,0,FALSE,-0.205378819002331,-0.0606791535740641,-0.266057972576395,0.451190257751742,97,10,0.409054754822331,0.614433573824662,0.409054754822331,0.614433573824662
60,2,0.25,0.01,0.02,0.02,0.94915332812237,0.147747164825948,0.00751245161075519,97.3475420609196,0.900002884844443,0.0147742902550074,0,FALSE,0.892592550375352,0.0158691461632276,0,FALSE,0.00741033446909045,0.0491504432779266,0.0565607777470171,0.0991477073076083,98,10,0.650002884844443,0.642592550375352,0.650002884844443,0.642592550375352
60,2,0.25,0.01,0.02,0.02,0.44114334560558,0.0143386371684273,0.00801324279652274,79.0797548972163,0.365989075637374,0.00909085260525487,0,FALSE,0.313976174556443,0.00983664672193164,0,FALSE,0.0520129010809313,0.0751542699682057,0.127167171049137,0.540997195526667,99,10,0.115989075637374,0.0639761745564429,0.115989075637374,0.0639761745564429
60,2,0.25,0.01,0.02,0.02,0.914433844381909,0.0840732142659437,0.00719382173519282,93.8873533852902,0.851505186179848,0.012484436299683,0,FALSE,0.849286417218431,0.0126709753379829,0,FALSE,0.00221876896141704,0.0629286582020608,0.0651474271634779,0.157431112318315,100,10,0.601505186179848,0.599286417218431,0.601505186179848,0.599286417218431
15,1,0.5,0.01,0.02,0.02,0,0.00836772512982538,0.00841264640057581,71.6628345841444,0.200895025851157,0.00668669077355373,0,FALSE,1,0,0,TRUE,-0.799104974148843,-0.200895025851157,-1,0.565507812111764,1,11,-0.299104974148843,0.5,0.299104974148843,0.5
